"";"Escaños";"Partido";"mes";"rank"
"1354";19,8;"Podemos";"2017-08";80,5
"1355";19,8;"Podemos";"2017-08";80,5
"1356";19,8;"Podemos";"2017-08";80,5
"1357";19,8;"Podemos";"2017-08";80,5
"1358";19,8;"Podemos";"2017-08";80,5
"1359";19,8;"Podemos";"2017-08";80,5
"1360";19,8;"Podemos";"2017-08";80,5
"1361";19,8;"Podemos";"2017-08";80,5
"1362";19,8;"Podemos";"2017-08";80,5
"1363";19,8;"Podemos";"2017-08";80,5
"1364";19,8;"Podemos";"2017-08";80,5
"1365";19,8;"Podemos";"2017-08";80,5
"1366";19,8;"Podemos";"2017-08";80,5
"1367";19,8;"Podemos";"2017-08";80,5
"1368";19,8;"Podemos";"2017-08";80,5
"1369";19,7;"Podemos";"2017-08";91
"1370";19,7;"Podemos";"2017-08";91
"1371";19,7;"Podemos";"2017-08";91
"1372";19,7;"Podemos";"2017-08";91
"1373";19,7;"Podemos";"2017-08";91
"1374";19,4;"Podemos";"2017-09";64
"1375";19,4;"Podemos";"2017-09";64
"1376";19,4;"Podemos";"2017-09";64
"1377";19,4;"Podemos";"2017-09";64
"1378";19,4;"Podemos";"2017-09";64
"1379";19,4;"Podemos";"2017-09";64
"1380";19,4;"Podemos";"2017-09";64
"1381";19;"Podemos";"2017-09";71
"1382";19;"Podemos";"2017-09";71
"1383";19;"Podemos";"2017-09";71
"1384";19;"Podemos";"2017-09";71
"1385";19;"Podemos";"2017-09";71
"1386";19;"Podemos";"2017-09";71
"1387";19;"Podemos";"2017-09";71
"1388";18,9;"Podemos";"2017-09";78
"1389";18,9;"Podemos";"2017-09";78
"1390";18,9;"Podemos";"2017-09";78
"1391";18,9;"Podemos";"2017-09";78
"1392";18,9;"Podemos";"2017-09";78
"1393";18,9;"Podemos";"2017-09";78
"1394";18,9;"Podemos";"2017-09";78
"1395";18,2;"Podemos";"2017-09";86
"1396";18,2;"Podemos";"2017-09";86
"1397";18,2;"Podemos";"2017-09";86
"1398";18,2;"Podemos";"2017-09";86
"1399";18,2;"Podemos";"2017-09";86
"1400";18,2;"Podemos";"2017-09";86
"1401";18,2;"Podemos";"2017-09";86
"1402";18,2;"Podemos";"2017-09";86
"1403";18,2;"Podemos";"2017-09";86
"1404";18,2;"Podemos";"2017-10";63
"1405";17,9;"Podemos";"2017-10";67
"1406";17,9;"Podemos";"2017-10";67
"1407";17,9;"Podemos";"2017-10";67
"1408";17,9;"Podemos";"2017-10";67
"1409";17,9;"Podemos";"2017-10";67
"1410";17,9;"Podemos";"2017-10";67
"1411";17,9;"Podemos";"2017-10";67
"1412";17,8;"Podemos";"2017-10";74
"1413";17,8;"Podemos";"2017-10";74
"1414";17,8;"Podemos";"2017-10";74
"1415";17,8;"Podemos";"2017-10";74
"1416";17,8;"Podemos";"2017-10";74
"1417";17,8;"Podemos";"2017-10";74
"1418";17,8;"Podemos";"2017-10";74
"1419";17,1;"Podemos";"2017-10";90
"1420";17,1;"Podemos";"2017-10";90
"1421";17,1;"Podemos";"2017-10";90
"1422";17,1;"Podemos";"2017-10";90
"1423";17,1;"Podemos";"2017-10";90
"1424";17,1;"Podemos";"2017-10";90
"1425";17,1;"Podemos";"2017-10";90
"1426";16,8;"Podemos";"2017-10";104,5
"1427";16,8;"Podemos";"2017-10";104,5
"1428";16,8;"Podemos";"2017-10";104,5
"1429";16,8;"Podemos";"2017-10";104,5
"1430";16,8;"Podemos";"2017-10";104,5
"1431";16,8;"Podemos";"2017-10";104,5
"1432";16,8;"Podemos";"2017-10";104,5
"1433";16,8;"Podemos";"2017-10";104,5
"1434";16,4;"Podemos";"2017-10";109
"1435";16,4;"Podemos";"2017-11";103
"1436";16,4;"Podemos";"2017-11";103
"1437";16,4;"Podemos";"2017-11";103
"1438";16,4;"Podemos";"2017-11";103
"1439";16,4;"Podemos";"2017-11";103
"1440";16,4;"Podemos";"2017-11";103
"1441";16,4;"Podemos";"2017-11";103
"1442";16,5;"Podemos";"2017-11";95
"1443";16,5;"Podemos";"2017-11";95
"1444";16,5;"Podemos";"2017-11";95
"1445";16,5;"Podemos";"2017-11";95
"1446";16,5;"Podemos";"2017-11";95
"1447";16,5;"Podemos";"2017-11";95
"1448";16,5;"Podemos";"2017-11";95
"1449";16,5;"Podemos";"2017-11";95
"1450";16,5;"Podemos";"2017-11";95
"1451";16,3;"Podemos";"2017-11";111,5
"1452";16,3;"Podemos";"2017-11";111,5
"1453";16,3;"Podemos";"2017-11";111,5
"1454";16,3;"Podemos";"2017-11";111,5
"1455";16,3;"Podemos";"2017-11";111,5
"1456";16,3;"Podemos";"2017-11";111,5
"1457";16,3;"Podemos";"2017-11";111,5
"1458";16,3;"Podemos";"2017-11";111,5
"1459";16,3;"Podemos";"2017-11";111,5
"1460";16,3;"Podemos";"2017-11";111,5
"1461";16,1;"Podemos";"2017-11";118,5
"1462";16,1;"Podemos";"2017-11";118,5
"1463";16,1;"Podemos";"2017-11";118,5
"1464";16,1;"Podemos";"2017-11";118,5
"1465";16,1;"Podemos";"2017-12";108,5
"1466";16,1;"Podemos";"2017-12";108,5
"1467";16,1;"Podemos";"2017-12";108,5
"1468";16,1;"Podemos";"2017-12";108,5
"1469";16;"Podemos";"2017-12";117,5
"1470";16;"Podemos";"2017-12";117,5
"1471";16;"Podemos";"2017-12";117,5
"1472";16;"Podemos";"2017-12";117,5
"1473";16;"Podemos";"2017-12";117,5
"1474";16;"Podemos";"2017-12";117,5
"1475";16;"Podemos";"2017-12";117,5
"1476";16,2;"Podemos";"2017-12";100
"1477";16,2;"Podemos";"2017-12";100
"1478";16,2;"Podemos";"2017-12";100
"1479";16,2;"Podemos";"2017-12";100
"1480";16,2;"Podemos";"2017-12";100
"1481";16,2;"Podemos";"2017-12";100
"1482";16,2;"Podemos";"2017-12";100
"1483";16,2;"Podemos";"2017-12";100
"1484";16,2;"Podemos";"2017-12";100
"1485";16,2;"Podemos";"2017-12";100
"1486";16,2;"Podemos";"2017-12";100
"1487";16,2;"Podemos";"2017-12";100
"1488";16,2;"Podemos";"2017-12";100
"1489";16;"Podemos";"2017-12";117,5
"1490";16;"Podemos";"2017-12";117,5
"1491";16;"Podemos";"2017-12";117,5
"1492";16;"Podemos";"2017-12";117,5
"1493";16;"Podemos";"2017-12";117,5
"1494";16;"Podemos";"2017-12";117,5
"1495";16;"Podemos";"2017-12";117,5
"1496";16;"Podemos";"2018-01";109
"1497";16;"Podemos";"2018-01";109
"1498";16;"Podemos";"2018-01";109
"1499";16;"Podemos";"2018-01";109
"1500";16;"Podemos";"2018-01";109
"1501";16;"Podemos";"2018-01";109
"1502";16;"Podemos";"2018-01";109
"1503";16;"Podemos";"2018-01";109
"1504";16;"Podemos";"2018-01";109
"1505";16;"Podemos";"2018-01";109
"1506";16;"Podemos";"2018-01";109
"1507";16;"Podemos";"2018-01";109
"1508";16;"Podemos";"2018-01";109
"1509";16;"Podemos";"2018-01";109
"1510";16;"Podemos";"2018-01";109
"1511";16;"Podemos";"2018-01";109
"1512";16;"Podemos";"2018-01";109
"1513";16;"Podemos";"2018-01";109
"1514";16;"Podemos";"2018-01";109
"1515";16;"Podemos";"2018-01";109
"1516";16;"Podemos";"2018-01";109
"1517";16;"Podemos";"2018-01";109
"1518";16;"Podemos";"2018-01";109
"1519";16;"Podemos";"2018-01";109
"1520";16;"Podemos";"2018-01";109
"1521";16;"Podemos";"2018-01";109
"1522";16;"Podemos";"2018-01";109
"1523";16;"Podemos";"2018-01";109
"1524";16;"Podemos";"2018-01";109
"1525";16;"Podemos";"2018-01";109
"1526";16;"Podemos";"2018-01";109
"1527";16;"Podemos";"2018-02";105
"1528";15,9;"Podemos";"2018-02";109
"1529";15,9;"Podemos";"2018-02";109
"1530";15,9;"Podemos";"2018-02";109
"1531";15,9;"Podemos";"2018-02";109
"1532";15,9;"Podemos";"2018-02";109
"1533";15,9;"Podemos";"2018-02";109
"1534";15,9;"Podemos";"2018-02";109
"1535";16,2;"Podemos";"2018-02";99,5
"1536";16,2;"Podemos";"2018-02";99,5
"1537";16,2;"Podemos";"2018-02";99,5
"1538";16,2;"Podemos";"2018-02";99,5
"1539";16,2;"Podemos";"2018-02";99,5
"1540";16,2;"Podemos";"2018-02";99,5
"1541";16,2;"Podemos";"2018-02";99,5
"1542";16,2;"Podemos";"2018-02";99,5
"1543";16,2;"Podemos";"2018-02";99,5
"1544";16,2;"Podemos";"2018-02";99,5
"1545";16,4;"Podemos";"2018-02";91
"1546";16,4;"Podemos";"2018-02";91
"1547";16,4;"Podemos";"2018-02";91
"1548";16,4;"Podemos";"2018-02";91
"1549";16,4;"Podemos";"2018-02";91
"1550";16,4;"Podemos";"2018-02";91
"1551";16,4;"Podemos";"2018-02";91
"1552";16,7;"Podemos";"2018-02";86
"1553";16,7;"Podemos";"2018-02";86
"1554";16,7;"Podemos";"2018-02";86
"1555";16,7;"Podemos";"2018-03";122,5
"1556";16,7;"Podemos";"2018-03";122,5
"1557";16,7;"Podemos";"2018-03";122,5
"1558";16,7;"Podemos";"2018-03";122,5
"1559";16,9;"Podemos";"2018-03";117
"1560";16,9;"Podemos";"2018-03";117
"1561";16,9;"Podemos";"2018-03";117
"1562";16,9;"Podemos";"2018-03";117
"1563";16,9;"Podemos";"2018-03";117
"1564";16,9;"Podemos";"2018-03";117
"1565";16,9;"Podemos";"2018-03";117
"1566";17,4;"Podemos";"2018-03";104
"1567";17,4;"Podemos";"2018-03";104
"1568";17,4;"Podemos";"2018-03";104
"1569";17,4;"Podemos";"2018-03";104
"1570";17,4;"Podemos";"2018-03";104
"1571";17,4;"Podemos";"2018-03";104
"1572";17,4;"Podemos";"2018-03";104
"1573";17,6;"Podemos";"2018-03";97
"1574";17,6;"Podemos";"2018-03";97
"1575";17,6;"Podemos";"2018-03";97
"1576";17,6;"Podemos";"2018-03";97
"1577";17,6;"Podemos";"2018-03";97
"1578";17,6;"Podemos";"2018-03";97
"1579";17,6;"Podemos";"2018-03";97
"1580";17,1;"Podemos";"2018-03";110,5
"1581";17,1;"Podemos";"2018-03";110,5
"1582";17,1;"Podemos";"2018-03";110,5
"1583";17,1;"Podemos";"2018-03";110,5
"1584";17,1;"Podemos";"2018-03";110,5
"1585";17,1;"Podemos";"2018-03";110,5
"1586";17,1;"Podemos";"2018-04";120
"1587";17,3;"Podemos";"2018-04";116
"1588";17,3;"Podemos";"2018-04";116
"1589";17,3;"Podemos";"2018-04";116
"1590";17,3;"Podemos";"2018-04";116
"1591";17,3;"Podemos";"2018-04";116
"1592";17,3;"Podemos";"2018-04";116
"1593";17,3;"Podemos";"2018-04";116
"1594";17,7;"Podemos";"2018-04";102
"1595";17,7;"Podemos";"2018-04";102
"1596";17,7;"Podemos";"2018-04";102
"1597";17,7;"Podemos";"2018-04";102
"1598";17,7;"Podemos";"2018-04";102
"1599";17,7;"Podemos";"2018-04";102
"1600";17,7;"Podemos";"2018-04";102
"1601";17,5;"Podemos";"2018-04";109
"1602";17,5;"Podemos";"2018-04";109
"1603";17,5;"Podemos";"2018-04";109
"1604";17,5;"Podemos";"2018-04";109
"1605";17,5;"Podemos";"2018-04";109
"1606";17,5;"Podemos";"2018-04";109
"1607";17,5;"Podemos";"2018-04";109
"1608";17,8;"Podemos";"2018-04";94,5
"1609";17,8;"Podemos";"2018-04";94,5
"1610";17,8;"Podemos";"2018-04";94,5
"1611";17,8;"Podemos";"2018-04";94,5
"1612";17,8;"Podemos";"2018-04";94,5
"1613";17,8;"Podemos";"2018-04";94,5
"1614";17,8;"Podemos";"2018-04";94,5
"1615";17,8;"Podemos";"2018-04";94,5
"1616";17,8;"Podemos";"2018-05";121,5
"1617";17,8;"Podemos";"2018-05";121,5
"1618";17,8;"Podemos";"2018-05";121,5
"1619";17,8;"Podemos";"2018-05";121,5
"1620";17,8;"Podemos";"2018-05";121,5
"1621";17,8;"Podemos";"2018-05";121,5
"1622";18;"Podemos";"2018-05";115
"1623";18;"Podemos";"2018-05";115
"1624";18;"Podemos";"2018-05";115
"1625";18;"Podemos";"2018-05";115
"1626";18;"Podemos";"2018-05";115
"1627";18;"Podemos";"2018-05";115
"1628";18;"Podemos";"2018-05";115
"1629";18,5;"Podemos";"2018-05";97
"1630";18,5;"Podemos";"2018-05";97
"1631";18,5;"Podemos";"2018-05";97
"1632";18,5;"Podemos";"2018-05";97
"1633";18,5;"Podemos";"2018-05";97
"1634";18,5;"Podemos";"2018-05";97
"1635";18,5;"Podemos";"2018-05";97
"1636";18,1;"Podemos";"2018-05";108
"1637";18,1;"Podemos";"2018-05";108
